1, plains, minecraft:plains, MONSTER, minecraft:spider, 30, 4, 4
4092, none, terralith:skylands, MONSTER, quark:stoneling, 30, 1, 1
4093, none, terralith:skylands, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4094, none, terralith:skylands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4095, none, terralith:skylands, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4096, none, terralith:skylands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4097, none, terralith:skylands, AMBIENT, minecraft:bat, 10, 8, 8
4098, none, terralith:skylands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4099, none, terralith:skylands, WATER_CREATURE, minecraft:squid, 10, 1, 4
4100, none, terralith:skylands, WATER_CREATURE, minecraft:dolphin, 1, 1, 2
4101, none, terralith:skylands, WATER_AMBIENT, minecraft:cod, 10, 3, 6
4102, none, terralith:basalt_cliffs, MONSTER, minecraft:spider, 30, 4, 4
4103, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie, 30, 4, 4
4104, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
4105, none, terralith:basalt_cliffs, MONSTER, minecraft:skeleton, 30, 4, 4
4106, none, terralith:basalt_cliffs, MONSTER, minecraft:creeper, 30, 4, 4
4107, none, terralith:basalt_cliffs, MONSTER, minecraft:slime, 30, 4, 4
4108, none, terralith:basalt_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
4109, none, terralith:basalt_cliffs, MONSTER, minecraft:witch, 5, 1, 1
4110, none, terralith:basalt_cliffs, MONSTER, quark:toretoise, 30, 2, 4
4111, none, terralith:basalt_cliffs, MONSTER, quark:stoneling, 30, 1, 1
4112, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4113, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4114, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4115, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4116, none, terralith:basalt_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
4117, none, terralith:basalt_cliffs, AMBIENT, mythicmounts:nightmare, 30, 2, 3
4118, none, terralith:basalt_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4119, none, terralith:cave/deep_caves, MONSTER, minecraft:spider, 30, 4, 4
4120, none, terralith:cave/deep_caves, MONSTER, minecraft:zombie, 30, 4, 4
4121, none, terralith:cave/deep_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
4122, none, terralith:cave/deep_caves, MONSTER, minecraft:skeleton, 30, 4, 4
4123, none, terralith:cave/deep_caves, MONSTER, minecraft:creeper, 30, 4, 4
4124, none, terralith:cave/deep_caves, MONSTER, minecraft:slime, 30, 4, 4
4125, none, terralith:cave/deep_caves, MONSTER, minecraft:enderman, 5, 1, 4
4126, none, terralith:cave/deep_caves, MONSTER, minecraft:witch, 5, 1, 1
4127, none, terralith:cave/deep_caves, MONSTER, quark:toretoise, 30, 2, 4
4128, none, terralith:cave/deep_caves, MONSTER, quark:stoneling, 30, 1, 1
4129, none, terralith:cave/deep_caves, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4130, none, terralith:cave/deep_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4131, none, terralith:cave/deep_caves, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4132, none, terralith:cave/deep_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4133, none, terralith:cave/deep_caves, AMBIENT, minecraft:bat, 10, 8, 8
4134, none, terralith:cave/deep_caves, AMBIENT, mythicmounts:dragon, 10, 1, 1
4135, none, terralith:cave/deep_caves, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
4136, none, terralith:cave/deep_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4137, none, minecraft:deep_warm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
4138, none, minecraft:deep_warm_ocean, MONSTER, minecraft:spider, 30, 4, 4
4139, none, minecraft:deep_warm_ocean, MONSTER, minecraft:zombie, 30, 4, 4
4140, none, minecraft:deep_warm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
4141, none, minecraft:deep_warm_ocean, MONSTER, minecraft:skeleton, 30, 4, 4
4142, none, minecraft:deep_warm_ocean, MONSTER, minecraft:creeper, 30, 4, 4
4143, none, minecraft:deep_warm_ocean, MONSTER, minecraft:slime, 30, 4, 4
4144, none, minecraft:deep_warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
4145, none, minecraft:deep_warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
4146, none, minecraft:deep_warm_ocean, MONSTER, quark:toretoise, 30, 2, 4
4147, none, minecraft:deep_warm_ocean, MONSTER, quark:stoneling, 30, 1, 1
4148, none, minecraft:deep_warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
4149, none, minecraft:deep_warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4150, none, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:squid, 30, 1, 4
4151, none, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:dolphin, 2, 1, 2
4152, none, minecraft:deep_warm_ocean, WATER_CREATURE, finsandtails:gopjet, 10, 1, 2
4153, none, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
4154, none, minecraft:deep_warm_ocean, WATER_AMBIENT, finsandtails:spindly_gem_crab, 30, 2, 6
4155, none, minecraft:deep_warm_ocean, WATER_AMBIENT, finsandtails:ornate_bugfish, 10, 4, 6
4156, none, minecraft:deep_warm_ocean, WATER_AMBIENT, finsandtails:high_finned_blue, 10, 4, 6
4157, none, minecraft:deep_warm_ocean, WATER_AMBIENT, finsandtails:banded_redback_shrimp, 10, 1, 3
4158, none, terralith:windswept_spires, MONSTER, minecraft:spider, 30, 4, 4
4159, none, terralith:windswept_spires, MONSTER, minecraft:zombie, 30, 4, 4
4160, none, terralith:windswept_spires, MONSTER, minecraft:zombie_villager, 5, 1, 1
4161, none, terralith:windswept_spires, MONSTER, minecraft:skeleton, 30, 4, 4
4162, none, terralith:windswept_spires, MONSTER, minecraft:creeper, 30, 4, 4
4163, none, terralith:windswept_spires, MONSTER, minecraft:slime, 30, 4, 4
4164, none, terralith:windswept_spires, MONSTER, minecraft:enderman, 5, 1, 4
4165, none, terralith:windswept_spires, MONSTER, minecraft:witch, 5, 1, 1
4166, none, terralith:windswept_spires, MONSTER, quark:toretoise, 30, 2, 4
4167, none, terralith:windswept_spires, MONSTER, quark:stoneling, 30, 1, 1
4168, none, terralith:windswept_spires, CREATURE, minecraft:llama, 5, 4, 6
4169, none, terralith:windswept_spires, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4170, none, terralith:windswept_spires, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4171, none, terralith:windswept_spires, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4172, none, terralith:windswept_spires, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4173, none, terralith:windswept_spires, CREATURE, mythicmounts:griffon, 10, 1, 1
4174, none, terralith:windswept_spires, AMBIENT, minecraft:bat, 10, 8, 8
4175, none, terralith:windswept_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4176, nether, incendium:infernal_dunes, MONSTER, minecraft:blaze, 20, 2, 5
4177, nether, incendium:infernal_dunes, MONSTER, minecraft:magma_cube, 5, 1, 3
4178, nether, incendium:infernal_dunes, MONSTER, minecraft:zombified_piglin, 1, 1, 4
4179, nether, incendium:infernal_dunes, MONSTER, minecraft:ghast, 0, 4, 4
4180, nether, incendium:infernal_dunes, CREATURE, minecraft:strider, 30, 1, 2
4181, nether, incendium:infernal_dunes, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
4182, nether, incendium:infernal_dunes, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
4183, nether, incendium:infernal_dunes, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
4184, icy, terralith:snowy_badlands, MONSTER, minecraft:spider, 30, 4, 4
4185, icy, terralith:snowy_badlands, MONSTER, minecraft:zombie, 30, 4, 4
4186, icy, terralith:snowy_badlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
4187, icy, terralith:snowy_badlands, MONSTER, minecraft:skeleton, 30, 4, 4
4188, icy, terralith:snowy_badlands, MONSTER, minecraft:slime, 30, 4, 4
4189, icy, terralith:snowy_badlands, MONSTER, minecraft:enderman, 5, 1, 4
4190, icy, terralith:snowy_badlands, MONSTER, minecraft:witch, 5, 1, 1
4191, icy, terralith:snowy_badlands, MONSTER, quark:toretoise, 30, 2, 4
4192, icy, terralith:snowy_badlands, MONSTER, quark:stoneling, 30, 1, 1
4193, icy, terralith:snowy_badlands, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4194, icy, terralith:snowy_badlands, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
4195, icy, terralith:snowy_badlands, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4196, icy, terralith:snowy_badlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4197, icy, terralith:snowy_badlands, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4198, icy, terralith:snowy_badlands, CREATURE, finsandtails:wherble, 30, 2, 6
4199, icy, terralith:snowy_badlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4200, icy, terralith:snowy_badlands, CREATURE, snuffles:snuffle, 4, 4, 4
4201, icy, terralith:snowy_badlands, CREATURE, environmental:yak, 5, 1, 3
4202, icy, terralith:snowy_badlands, CREATURE, mythicmounts:acencia, 15, 2, 3
4203, icy, terralith:snowy_badlands, CREATURE, crittersandcompanions:shima_enaga, 20, 1, 2
4204, icy, terralith:snowy_badlands, AMBIENT, minecraft:bat, 10, 8, 8
4205, icy, terralith:snowy_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4206, icy, terralith:snowy_badlands, WATER_AMBIENT, finsandtails:teal_arrowfish, 30, 2, 4
4207, icy, terralith:snowy_badlands, WATER_AMBIENT, aquaculture:atlantic_cod, 5, 1, 3
4208, icy, terralith:snowy_badlands, WATER_AMBIENT, aquaculture:blackfish, 5, 1, 4
4209, icy, terralith:snowy_badlands, WATER_AMBIENT, aquaculture:pacific_halibut, 5, 1, 1
4210, icy, terralith:snowy_badlands, WATER_AMBIENT, aquaculture:atlantic_halibut, 5, 1, 1
4211, icy, terralith:snowy_badlands, WATER_AMBIENT, aquaculture:atlantic_herring, 5, 1, 3
4212, icy, terralith:snowy_badlands, WATER_AMBIENT, aquaculture:pink_salmon, 5, 1, 4
4213, icy, terralith:snowy_badlands, WATER_AMBIENT, aquaculture:pollock, 5, 1, 2
4214, icy, terralith:snowy_badlands, WATER_AMBIENT, aquaculture:rainbow_trout, 5, 1, 3
4215, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:spider, 30, 4, 4
4216, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:zombie, 30, 4, 4
4217, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:zombie_villager, 5, 1, 1
4218, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:skeleton, 30, 4, 4
4219, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:slime, 30, 4, 4
4220, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
4221, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:witch, 5, 1, 1
4222, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:ocelot, 2, 1, 3
4223, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:bamboo_creeper, 30, 2, 2
4224, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:jungle_creeper, 30, 2, 2
4225, jungle, terralith:amethyst_rainforest, MONSTER, quark:toretoise, 30, 2, 4
4226, jungle, terralith:amethyst_rainforest, MONSTER, quark:stoneling, 30, 1, 1
4227, jungle, terralith:amethyst_rainforest, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4228, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:parrot, 30, 1, 2
4229, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:panda, 1, 1, 2
4230, jungle, terralith:amethyst_rainforest, CREATURE, cnb:lizard, 30, 1, 4
4231, jungle, terralith:amethyst_rainforest, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4232, jungle, terralith:amethyst_rainforest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4233, jungle, terralith:amethyst_rainforest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
4234, jungle, terralith:amethyst_rainforest, CREATURE, crittersandcompanions:red_panda, 8, 1, 2
4235, jungle, terralith:amethyst_rainforest, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4236, jungle, terralith:amethyst_rainforest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4237, jungle, terralith:amethyst_rainforest, CREATURE, environmental:tapir, 5, 1, 2
4238, jungle, terralith:amethyst_rainforest, CREATURE, mythicmounts:courierbird, 20, 2, 4
4239, jungle, terralith:amethyst_rainforest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 1
4240, jungle, terralith:amethyst_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
4241, jungle, terralith:amethyst_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4242, jungle, terralith:amethyst_rainforest, WATER_AMBIENT, finsandtails:pea_wee, 20, 1, 3
4243, jungle, terralith:amethyst_rainforest, WATER_AMBIENT, finsandtails:vibra_wee, 20, 2, 5
4244, jungle, terralith:amethyst_rainforest, WATER_AMBIENT, aquaculture:piranha, 5, 1, 6
4245, jungle, terralith:amethyst_rainforest, WATER_AMBIENT, aquaculture:tambaqui, 5, 1, 1
4246, badlands, terralith:painted_mountains, MONSTER, minecraft:spider, 30, 4, 4
4247, badlands, terralith:painted_mountains, MONSTER, minecraft:zombie, 30, 4, 4
4248, badlands, terralith:painted_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
4249, badlands, terralith:painted_mountains, MONSTER, minecraft:skeleton, 30, 4, 4
4250, badlands, terralith:painted_mountains, MONSTER, minecraft:slime, 30, 4, 4
4251, badlands, terralith:painted_mountains, MONSTER, minecraft:enderman, 5, 1, 4
4252, badlands, terralith:painted_mountains, MONSTER, minecraft:witch, 5, 1, 1
4253, badlands, terralith:painted_mountains, MONSTER, quark:toretoise, 30, 2, 4
4254, badlands, terralith:painted_mountains, MONSTER, quark:stoneling, 30, 1, 1
4255, badlands, terralith:painted_mountains, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4256, badlands, terralith:painted_mountains, MONSTER, creeperoverhaul:badlands_creeper, 30, 2, 2
4257, badlands, terralith:painted_mountains, CREATURE, minecraft:goat, 5, 1, 3
4258, badlands, terralith:painted_mountains, CREATURE, biomemakeover:scuttler, 4, 1, 2
4259, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4260, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4261, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4262, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4263, badlands, terralith:painted_mountains, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
4264, badlands, terralith:painted_mountains, AMBIENT, minecraft:bat, 10, 8, 8
4265, badlands, terralith:painted_mountains, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
4266, badlands, terralith:painted_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4267, jungle, terralith:rocky_jungle, MONSTER, minecraft:spider, 30, 4, 4
4268, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie, 30, 4, 4
4269, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
4270, jungle, terralith:rocky_jungle, MONSTER, minecraft:skeleton, 30, 4, 4
4271, jungle, terralith:rocky_jungle, MONSTER, minecraft:slime, 30, 4, 4
4272, jungle, terralith:rocky_jungle, MONSTER, minecraft:enderman, 5, 1, 4
4273, jungle, terralith:rocky_jungle, MONSTER, minecraft:witch, 5, 1, 1
4274, jungle, terralith:rocky_jungle, MONSTER, minecraft:ocelot, 2, 1, 3
4275, jungle, terralith:rocky_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 30, 2, 2
4276, jungle, terralith:rocky_jungle, MONSTER, creeperoverhaul:jungle_creeper, 30, 2, 2
4277, jungle, terralith:rocky_jungle, MONSTER, quark:toretoise, 30, 2, 4
4278, jungle, terralith:rocky_jungle, MONSTER, quark:stoneling, 30, 1, 1
4279, jungle, terralith:rocky_jungle, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4280, jungle, terralith:rocky_jungle, CREATURE, minecraft:parrot, 30, 1, 2
4281, jungle, terralith:rocky_jungle, CREATURE, minecraft:panda, 1, 1, 2
4282, jungle, terralith:rocky_jungle, CREATURE, cnb:lizard, 30, 1, 4
4283, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4284, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4285, jungle, terralith:rocky_jungle, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
4286, jungle, terralith:rocky_jungle, CREATURE, crittersandcompanions:red_panda, 8, 1, 2
4287, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4288, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4289, jungle, terralith:rocky_jungle, CREATURE, mythicmounts:courierbird, 20, 2, 4
4290, jungle, terralith:rocky_jungle, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 1
4291, jungle, terralith:rocky_jungle, AMBIENT, minecraft:bat, 10, 8, 8
4292, jungle, terralith:rocky_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4293, jungle, terralith:rocky_jungle, WATER_AMBIENT, finsandtails:pea_wee, 20, 1, 3
4294, jungle, terralith:rocky_jungle, WATER_AMBIENT, finsandtails:vibra_wee, 20, 2, 5
4295, jungle, terralith:rocky_jungle, WATER_AMBIENT, aquaculture:piranha, 5, 1, 6
4296, jungle, terralith:rocky_jungle, WATER_AMBIENT, aquaculture:tambaqui, 5, 1, 1
4297, none, terralith:warped_mesa, MONSTER, minecraft:spider, 30, 4, 4
4298, none, terralith:warped_mesa, MONSTER, minecraft:zombie, 30, 4, 4
4299, none, terralith:warped_mesa, MONSTER, minecraft:zombie_villager, 5, 1, 1
4300, none, terralith:warped_mesa, MONSTER, minecraft:skeleton, 30, 4, 4
4301, none, terralith:warped_mesa, MONSTER, minecraft:creeper, 30, 4, 4
4302, none, terralith:warped_mesa, MONSTER, minecraft:slime, 30, 4, 4
4303, none, terralith:warped_mesa, MONSTER, minecraft:enderman, 5, 1, 3
4304, none, terralith:warped_mesa, MONSTER, minecraft:witch, 5, 1, 1
4305, none, terralith:warped_mesa, MONSTER, quark:toretoise, 30, 2, 4
4306, none, terralith:warped_mesa, MONSTER, quark:stoneling, 30, 1, 1
4307, none, terralith:warped_mesa, CREATURE, biomemakeover:scuttler, 4, 1, 2
4308, none, terralith:warped_mesa, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4309, none, terralith:warped_mesa, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4310, none, terralith:warped_mesa, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4311, none, terralith:warped_mesa, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4312, none, terralith:warped_mesa, AMBIENT, minecraft:bat, 10, 8, 8
4313, none, terralith:warped_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4314, none, terralith:snowy_maple_forest, MONSTER, minecraft:spider, 30, 4, 4
4315, none, terralith:snowy_maple_forest, MONSTER, minecraft:zombie, 30, 4, 4
4316, none, terralith:snowy_maple_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
4317, none, terralith:snowy_maple_forest, MONSTER, minecraft:skeleton, 30, 4, 4
4318, none, terralith:snowy_maple_forest, MONSTER, minecraft:slime, 30, 4, 4
4319, none, terralith:snowy_maple_forest, MONSTER, minecraft:enderman, 5, 1, 4
4320, none, terralith:snowy_maple_forest, MONSTER, minecraft:witch, 5, 1, 1
4321, none, terralith:snowy_maple_forest, MONSTER, quark:toretoise, 30, 2, 4
4322, none, terralith:snowy_maple_forest, MONSTER, quark:stoneling, 30, 1, 1
4323, none, terralith:snowy_maple_forest, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
4324, none, terralith:snowy_maple_forest, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
4325, none, terralith:snowy_maple_forest, CREATURE, minecraft:horse, 5, 2, 6
4326, none, terralith:snowy_maple_forest, CREATURE, minecraft:donkey, 1, 1, 3
4327, none, terralith:snowy_maple_forest, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
4328, none, terralith:snowy_maple_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
4329, none, terralith:snowy_maple_forest, CREATURE, ars_nouveau:drygmy, 3, 1, 2
4330, none, terralith:snowy_maple_forest, CREATURE, finsandtails:wherble, 3, 2, 6
4331, none, terralith:snowy_maple_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
4332, none, terralith:snowy_maple_forest, CREATURE, meadow:brown_bear, 5, 1, 3
4333, none, terralith:snowy_maple_forest, CREATURE, mythicmounts:acencia, 15, 2, 3
4334, none, terralith:snowy_maple_forest, CREATURE, crittersandcompanions:shima_enaga, 20, 1, 2
4335, none, terralith:snowy_maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
4336, none, terralith:snowy_maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
4337, none, terralith:cave/infested_caves, MONSTER, minecraft:spider, 30, 4, 4
4338, none, terralith:cave/infested_caves, MONSTER, minecraft:creeper, 30, 4, 4
